1742377170.36909,-82.7326103522573,23.97135186,144.079006536114,-7.02144968756487,-1.0699304109,-6.34151343367115,0.313393361926563,0
1742377170.45921,-80.7089757396786,24.1886914890934,143.2179757098,-6.99509259169651,-1.04045948154846,-6.3130578242833,0.310885327391832,0
1742377170.55005,-78.912564540019,23.3935323502482,142.986334633313,-6.94152731409646,-1.17041792225251,-6.19766183352466,0.310709074052018,0
1742377170.63614,-76.8585285615835,24.2772570841444,142.260805371274,-6.87634393803611,-0.787992715092495,-6.16025288963522,0.314704703735097,0
1742377170.72938,-73.411711470493,23.4838083249334,141.897082902054,-6.92973408925694,-1.20016263460506,-5.98880401719829,0.287552341010302,0
1742377170.81981,-77.4030012897464,22.9741248096357,141.528990754513,-6.88983601074676,-1.5050771069751,-5.82972242562723,0.286119020854283,0
1742377170.90992,-82.3060143454743,21.7336330717954,141.134149613915,-6.65172603839987,-2.50935380023653,-5.59840061031954,0.350038923398482,0
1742377171.00062,-78.5071318531359,20.7230567720799,140.752846887489,-6.51562110942652,-3.29621650853538,-5.37405268699915,0.381190840241927,0
1742377171.08864,-81.0485197420992,19.7212550405218,140.349679872117,-6.43403644065192,-4.01559540032031,-5.13473508644042,0.390393995105766,0
1742377171.18272,-77.3937150039096,19.2041889639217,139.964009543416,-6.3778554721579,-4.14626176541229,-4.95260002775129,0.392652474633427,0
1742377171.26799,-76.9943237559889,18.5067914124805,139.656625108176,-6.22059323713993,-4.50600779208352,-4.75124083979736,0.441910869772793,0
1742377171.3613,-75.9916899130442,17.5912270391267,139.371787477904,-6.30998081575018,-5.03426940478961,-4.52811203347841,0.373961554832956,0
1742377171.45159,-82.0648863509662,16.6049925036128,139.383964953033,-6.50220756620359,-5.61291745194899,-4.21610024423564,0.259943705878686,0
1742377171.54252,-81.993187770189,15.1588696643708,139.125159010994,-6.50604062387078,-6.57189404446,-4.00486274491822,0.239091366964694,0
1742377171.63122,-75.1926959829561,14.3968597980411,138.824244331143,-6.43899222104407,-6.70738212064004,-3.89157002213223,0.256306542308326,0
1742377171.722,-79.939405692948,13.7102649867697,138.419998455778,-6.81210556459992,-6.73878995260708,-3.82071063117651,0.0645633546464041,0
1742377171.80864,-78.5145676014184,13.1906535124663,138.105134349169,-6.72069071512796,-6.63469639689497,-3.68918987113385,0.098381829849402,0
1742377171.90163,-75.9798366919939,13.0335660128653,137.714372704479,-6.77144485750537,-6.16498571854382,-3.63916869089031,0.0669368517969864,0
1742377171.99179,-74.6659912261713,12.3674766539536,137.368175090916,-6.32664806451331,-6.20799364344216,-3.54572139738135,0.263498308633412,0
1742377172.0803,-75.6439965797085,11.5724593072297,137.099204336615,-5.9452899152793,-6.37319691403375,-3.42532938833055,0.42054281088269,0
1742377172.1717,-75.2458238413707,11.1031403960119,136.838991717274,-5.73079015576362,-6.23567935419946,-3.32355389351275,0.495216273847736,0
1742377172.26267,-77.6458649991926,10.1646195143014,136.590043647204,-5.2055412823576,-6.52901157285186,-3.24379087517784,0.702083401387494,0
1742377172.35178,-73.9536935871857,9.55106960641333,136.411794139574,-5.0524938765729,-6.52551303047899,-3.12126905016691,0.737072247590469,0
1742377172.4397,-74.3299649930519,9.00118737228167,136.202949874779,-4.76489467786135,-6.48054152286856,-3.01933876182031,0.828321346588924,0
1742377172.53052,-70.4583786843543,8.41605297234111,135.985050823726,-4.7003075723927,-6.44699182437666,-2.92925319492528,0.820455657075736,0
1742377172.62045,-71.4517324385403,7.76850251242204,135.762256340361,-4.60738336745565,-6.45350104002695,-2.83806723741812,0.823562246428684,0
1742377172.71189,-78.5538786118783,7.29591361413747,135.653669871791,-4.51799859809698,-6.2867566464046,-2.51991467288009,0.819485403354215,0
1742377172.80191,-71.8753684746243,6.52651466591066,135.724690346476,-4.28911725986251,-6.38196616899388,-1.84021848350198,0.86680896253127,0
1742377172.89178,-69.4436082209399,5.92774974708711,135.850955359637,-4.44025800485496,-6.35898201863851,-1.21585487357003,0.764349099248679,0
1742377172.97793,-69.3114942156134,5.22291136042003,136.038865524173,-4.43332890292432,-6.43360742854993,-0.649350423377398,0.727886340569972,0
1742377173.07075,-71.1093093802563,4.46331873288698,136.271347286556,-4.32518059064881,-6.52994380589867,-0.134009494967865,0.731151658498054,0
1742377173.16006,-72.1033521961092,3.84901536213834,136.525481008284,-4.2477526932545,-6.49441378605466,0.320404457411827,0.723524641648029,0
1742377173.24989,-74.5986725560757,2.9340333622695,136.80698341255,-3.95484201112335,-6.71547779897678,0.734513978585519,0.797009514231277,0
1742377173.34121,-74.7778102732347,2.26040279890528,137.051438786347,-4.09762040362434,-6.73259196525177,1.01049302173583,0.712610067100786,0
1742377173.43085,-72.1628183158898,1.78627091464797,137.23449997548,-4.24110833679119,-6.59406113435371,1.14423282455049,0.634725397376598,0
1742377173.51772,-71.3316668972678,1.46937699335434,137.44558658994,-4.30271454361085,-6.33455100403475,1.27016679104126,0.588451467383185,0
1742377173.60923,-73.7856414101613,1.08400899547022,137.63628786069,-4.39695790338068,-6.12445234849404,1.37614162846781,0.532782387037124,0
1742377173.70017,-76.9393050932946,0.633128540471449,137.858399288448,-4.57943470096044,-5.98926443117574,1.49251197924027,0.449303474131048,0
1742377173.79071,-76.6531867845797,-0.1165359659018,138.12294592952,-4.47944697138769,-6.13176151314819,1.61693533610748,0.464704178863314,0
1742377173.88077,-78.5063708395912,-0.622727646695665,138.388156713904,-4.24065671951312,-6.06605934092436,1.73986001021316,0.525828360432073,0
1742377173.96816,-80.072254600762,-1.10601609979234,138.65449943141,-4.41135965902064,-6.00615840240737,1.85742748612851,0.450745737147149,0
1742377175.95238,-83.3944937130506,-26.3612749675339,143.758512538229,-3.80972317530053,-10.0837406895668,1.87381574326689,0.300460510545772,0
1742377176.22283,-81.6305924830924,-31.5112452920122,145.134224313349,-2.76054231887234,-11.4040468432531,2.97065442589841,0.535625268220987,0
1742377176.58116,-79.069188729125,-34.7633791711494,147.140304626639,-4.55555321907909,-10.4050500637804,3.26252797306902,0.0459876985471014,0
1742377176.67209,-75.7516278362129,-36.1538129163009,147.267090273839,-5.24534359060658,-10.5414042902192,2.79526831688087,-0.0985673311004299,0
1742377176.76242,-73.4612727907947,-36.0413894528308,147.796277069877,-6.35077715640944,-9.7914550036005,2.66905653228222,-0.340116116085031,0
1742377176.84805,-74.9639246277423,-36.1290464059246,148.286948808158,-7.16459500411242,-9.23590669078213,2.60889412021959,-0.509334330844469,0
1742377176.94018,-74.3612016666547,-36.6893569717996,148.656364036291,-7.41911254161576,-8.97523858909853,2.52348399949636,-0.54473818828729,0
1742377177.0309,-76.0687776526818,-36.967453667696,148.770334597085,-7.47292552683919,-8.51575295684078,2.2300598069459,-0.520887043113895,0
1742377177.12048,-74.7700572711067,-37.1195638899339,148.852509927635,-7.16922005167174,-8.02859668147426,2.00291128645807,-0.423038642819675,0
1742377177.21209,-77.0992009359531,-37.6722720107528,148.867963387122,-7.68869066810921,-7.82450459955045,1.76437723733273,-0.521440472352663,0
1742377177.30217,-76.8431633934294,-38.8282383952974,148.64107982703,-7.39823380659961,-8.12035030820033,1.40783532656548,-0.425229816031863,0
1742377177.39001,-71.7520260025881,-39.1223098531942,148.817433726256,-7.43980525411545,-7.67035284171625,1.14871660525512,-0.403870648372275,0
1742377177.47883,-72.5819828390993,-39.5333587109027,148.849061757208,-7.10714193017314,-7.30793329646321,0.683327614634291,-0.286674263836191,0
1742377177.57026,-74.163684610954,-40.0397636120033,148.80047521303,-6.83373872935036,-7.03090075812988,0.167314956800874,-0.18836668655212,0
1742377177.66139,-70.8387638218626,-40.5078944291666,148.705006859351,-7.01199855800016,-6.75574133430733,-0.267682187991275,-0.20458922125677,0
1742377177.75153,-71.8301887849643,-41.3407922576486,148.475634753986,-6.5964421124778,-6.82157226177449,-0.726009435401099,-0.0777068949275082,0
1742377177.84133,-70.8086262271028,-41.5491682501794,148.402323511309,-6.25590014091059,-6.39511874911438,-0.973640480493296,0.0157771726593123,0
1742377177.92746,-73.066064661018,-41.9730794677806,148.216366679749,-5.88135611617854,-6.19306871502526,-1.30854719661844,0.116796472940555,0
1742377178.01905,-76.1312965397651,-42.4220393806309,147.845192031507,-5.27325396781052,-6.00965540446682,-1.72147241593472,0.271633995056644,0
1742377178.11026,-75.9063470399981,-43.099160696803,147.532735625431,-5.00400154124167,-6.02151559764373,-2.06231881114304,0.337327191725905,0
1742377178.19952,-78.2799243687956,-43.6142258450115,147.280503913132,-4.91555281555872,-5.9186757356188,-2.3026270880267,0.353313035159841,0
1742377178.29074,-72.5837662237611,-44.190447189165,146.971474841669,-4.29575307983264,-5.86788601066692,-2.53917055185398,0.505180946619693,0
1742377178.38074,-72.8621950850067,-44.4599938063436,146.716929192568,-4.3771371364285,-5.60860651367666,-2.6778423301916,0.469444893936329,0
1742377178.47057,-73.2811250315993,-44.9856167488257,146.382481883791,-4.08037178555941,-5.56077057985743,-2.85548431045043,0.536110340523043,0
1742377178.55814,-78.7884982031006,-45.7038900890934,145.993571106003,-3.35795942515578,-5.6827876790819,-3.07647725388835,0.714798265470232,0
1742377178.6473,-73.8137863975417,-46.3463596001884,145.544221103865,-2.89925478936374,-5.72469328410143,-3.4106757063075,0.815448084047687,0
1742377178.73782,-76.3670351394908,-46.8458333973593,145.037256143441,-2.63626780998117,-5.60613461092643,-3.77792493751463,0.857520234299604,0
1742377178.82976,-72.6598085770612,-47.5282823756177,144.459626718742,-2.29656582980488,-5.64113059208434,-4.14678404733302,0.921171163690919,0
1742377178.91894,-78.8734536298763,-48.1540975252902,143.83382977703,-2.73701989331973,-5.65041099622744,-4.5041762408169,0.778138726799466,0
1742377179.01086,-74.4097886204125,-48.65315496221,143.272545415805,-2.33024219193043,-5.55787398449031,-4.74862739395469,0.866317737385864,0
1742377179.09997,-77.5686478559979,-48.6624327894232,142.751569824369,-2.08589277707762,-5.13795835061353,-4.90000520939868,0.911497640141544,0
1742377179.19019,-74.3252974533433,-48.8266046943298,142.289282733087,-2.21222038654192,-4.85716657196507,-4.99016018296672,0.849985817256804,0
1742377179.27816,-75.5515811718775,-49.1297119784964,141.730172385442,-2.06408883652477,-4.73260991892886,-5.13541055513573,0.871842038340509,0
1742377179.36961,-75.3404072449789,-49.4765510346795,141.231942052874,-1.65690380755828,-4.63171797342331,-5.21244952892901,0.959919051506327,0
1742377179.45829,-77.3904731030209,-50.1571504565488,140.789618236754,-1.84384886092865,-4.787760355189,-5.27615678902626,0.874484606707168,0
1742377179.55175,-77.7912297956195,-50.4268727220411,140.234426845428,-1.3232071750101,-4.6049226230406,-5.44438353902992,0.993847843490153,0
1742377179.64103,-74.9940142835526,-50.819826871341,139.594219008986,-1.24141596276036,-4.52479684800562,-5.73699675629555,0.986618867609244,0
1742377179.73121,-79.4322070599078,-51.3195151380929,138.903303673311,-1.10603801466391,-4.53591016514314,-6.02015523045637,0.995341619524778,0
1742377179.81757,-78.9766222401817,-51.6109661525734,138.299742638106,-0.943128456492055,-4.4157470308665,-6.19709163722811,1.01351816452979,0
1742377179.9087,-79.466163132569,-51.5663597235254,137.7565210398,-0.466015907631409,-4.0345484215979,-6.27102448409909,1.11854773779659,0
1742377180.00051,-81.0409197135946,-52.0390895421345,137.028542750613,-0.032876136400148,-4.07276447694289,-6.46408757304164,1.20808556932468,0
1742377180.09202,-79.5131715189675,-52.8042290312872,136.181441718806,0.190726591069584,-4.33440592470576,-6.71276217579139,1.23665991016623,0
1742377180.18381,-80.8178657434723,-53.9442587781102,135.1446731856,1.03376521991994,-4.86629139605493,-7.10621276221584,1.44116650163895,0
1742377180.27373,-82.7400508556449,-54.1165816788557,134.430465328437,0.272266238787303,-4.62751497995967,-7.24218786991839,1.18493608785313,0
1742377180.36156,-79.6613351789029,-54.5452093781796,133.668695902775,0.507010980358025,-4.60634998788208,-7.42335708566068,1.21878384204947,0
1742377180.44852,-78.4359871401549,-55.2995500410947,132.76041742326,0.925647851196324,-4.83818851616317,-7.70599065916081,1.30381101866311,0
1742377180.53993,-80.4133570750787,-55.8762493598366,131.897308964103,1.17415077477717,-4.90781919493623,-7.89864522166863,1.33667644435724,0
1742377180.63014,-77.8087814907077,-55.8002566367363,131.314263105096,1.37546758885841,-4.49331150661341,-7.83847017011837,1.35906993731172,0
1742377180.72156,-80.4618606565619,-55.9904934074149,130.611531438931,1.05211187927183,-4.30977576192217,-7.83876181605554,1.23015025144542,0
1742377180.81283,-78.6711248138694,-56.4053069177072,129.816705155976,1.11220166479975,-4.2992639191553,-7.95753697219839,1.21234613574257,0
1742377180.89993,-77.5861585966722,-56.7767586909393,129.070391370132,1.42225520411647,-4.23517707103836,-8.13470770070039,1.26120496940251,0
1742377180.98841,-76.8975989221763,-57.2128269319277,128.195418915671,1.54095783895028,-4.2342389461522,-8.35405538303168,1.25727140064348,0
1742377181.0805,-77.6605046645377,-57.6577478049467,127.297506660284,1.39286041592028,-4.23386764547292,-8.53886415021309,1.1763623568866,0
1742377181.17047,-75.4180014615513,-57.9572252897768,126.467187345789,1.43394418048824,-4.13383538856711,-8.63987803862053,1.15445486596171,0
1742377181.2613,-79.9635548904075,-57.9229373480814,125.615650539672,1.23001772268787,-3.81677799194951,-8.69933334336526,1.0723914115533,0
1742377181.35274,-80.2647513449885,-58.080087160314,124.880343153399,0.707148326193728,-3.6806533230997,-8.63071195087289,0.894998116617772,0
1742377181.44298,-78.7176852403099,-58.0389627461279,124.322949980004,0.649515955679949,-3.43055483947614,-8.39131050173341,0.859121534721796,0
1742377181.53177,-75.9503716267631,-58.7738880174672,123.500489201059,0.988068182222055,-3.81553312938412,-8.33542693370218,0.936367552048744,0
1742377181.61731,-73.7927187323412,-58.9986297398294,122.919991091912,1.03401778671098,-3.7884386343203,-8.11170024275307,0.930965179575705,0
